3D Point and Length Measurements

Generated: Wednesday, July 06, 2016 10:16:38

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	Tape Reader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
MNCB272_L511.avi	 109944	  61.1411			289.643	10.840	5.224	3233.652	26.264	9.258	8.630	-1430.932	-2.058	-2899.817	MNCB272	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB272_L511.avi	 109944	  61.1411			370.931	17.182	5.340	3238.440	4.867	41.697	0.113	-234.234	143.661	-3226.761	MNCB272	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB273_L418.avi	   5553	   3.0881			212.712	20.741	18.246	4893.601	25.037	2.440	12.185	1909.996	-800.493	-4433.786	MNCB273	Molly											Mullidae	Parupeneus	barberinoides	37355021	1	AD	Passing			
MNCB273_L418.avi	   5714	   3.1776			40.343	1.001	8.944	1272.018	14.469	0.279	40.970	211.565	-237.171	-1231.673	MNCB273	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	1	AD	Passing			
MNCB273_L418.avi	   5714	   3.1776				1.668	7.301	1425.267	12.977			240.504	-202.468	-1390.162	MNCB273	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	1	AD	Passing			
MNCB273_L418.avi	   5843	   3.2494			62.694	0.892	2.922	809.787	12.874	28.498	2.243	44.104	-174.947	-789.433	MNCB273	Molly											Pomacentridae	Pomacentrus	nagasakiensis	37372119	1	AD	Passing			
MNCB273_L418.avi	   5843	   3.2494			49.407	1.155	1.410	1024.572	23.533	30.998	47.849	-311.879	264.731	-939.360	MNCB273	Molly											Pomacentridae	Pomacentrus	nagasakiensis	37372119	1	AD	Passing			
MNCB273_L418.avi	   5843	   3.2494			45.354	2.502	2.864	1149.565	21.125	55.348	0.617	357.431	-209.525	-1072.307	MNCB273	Molly											Pomacentridae	Pomacentrus	nagasakiensis	37372119	1	AD	Passing			
MNCB273_L418.avi	   6217	   3.4573			382.621	2.954	2.423	2664.339	11.057	2.782	29.704	328.938	391.006	-2614.883	MNCB273	Molly											Scaridae	Scarus	prasiognathos	37386023	1	AD	Passing			
MNCB273_L418.avi	   6470	   3.5980				11.177	5.315	3777.847	25.827			1527.195	-592.287	-3404.262	MNCB273	Molly											Scaridae	Scarus	ghobban	37386001	1	AD	Passing			
MNCB273_L418.avi	   8080	   4.4934			248.382	7.650	5.084	2624.218	29.939	20.796	6.104	1159.442	-609.068	-2274.039	MNCB273	Molly											Mullidae	Parupeneus	indicus	37355005	1	AD	Passing			
MNCB273_L418.avi	   8080	   4.4934			319.109	8.734	5.958	2725.307	23.527	27.896	13.134	881.566	-637.482	-2498.751	MNCB273	Molly											Mullidae	Parupeneus	indicus	37355005	1	AD	Passing			
MNCB273_L418.avi	   8171	   4.5440			171.054	10.061	2.083	2694.524	28.211	35.749	6.351	1190.858	-451.998	-2374.450	MNCB273	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
MNCB273_L418.avi	   8181	   4.5495			262.109	8.728	12.037	2850.043	22.610	22.609	6.997	915.972	-601.366	-2630.988	MNCB273	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
MNCB273_L418.avi	   9042	   5.0284			157.920	4.456	4.154	2384.145	15.592	18.685	4.269	160.138	620.475	-2296.413	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9042	   5.0284			128.183	3.388	3.907	2004.062	15.306	15.558	20.332	513.774	126.085	-1932.978	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9042	   5.0284			131.167	3.976	4.008	2362.040	15.568	8.079	7.468	606.102	185.820	-2275.377	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9042	   5.0284			148.477	7.505	4.291	2165.621	24.008	44.761	11.022	869.007	145.503	-1978.274	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9042	   5.0284			146.157	6.485	2.797	2147.870	27.327	34.212	4.772	985.638	27.822	-1908.164	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9072	   5.0450			179.060	9.088	4.619	2266.985	21.558	64.501	28.527	794.980	248.790	-2108.395	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9072	   5.0450			136.972	4.439	6.508	2190.658	14.430	22.706	31.476	531.177	125.925	-2121.550	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9097	   5.0589			162.498	11.710	7.056	2429.455	15.403	66.340	21.041	477.615	433.872	-2342.198	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9112	   5.0673			149.690	7.680	4.732	2639.850	20.082	29.642	32.589	891.116	166.002	-2479.347	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9112	   5.0673			182.630	13.427	8.985	2744.836	29.048	71.102	17.109	1328.924	100.785	-2399.568	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9132	   5.0784			261.491	13.864	10.666	2554.977	16.431	75.047	18.124	712.294	122.139	-2450.638	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9132	   5.0784			140.118	6.493	3.262	2581.419	22.258	12.861	5.782	967.575	140.898	-2389.073	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9132	   5.0784			127.859	3.435	3.148	2521.478	15.234	2.397	31.502	571.609	335.039	-2432.871	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9172	   5.1007			132.472	3.867	7.199	1588.626	12.989	49.098	34.413	177.628	309.735	-1547.981	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9172	   5.1007			127.355	2.276	9.406	2195.212	12.555	3.857	43.274	288.494	380.126	-2142.716	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9172	   5.1007			194.645	8.438	6.522	2639.965	19.405	30.280	21.862	827.020	292.229	-2489.991	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9172	   5.1007			147.580	8.838	7.360	2789.645	30.449	28.747	26.448	1289.808	578.727	-2404.909	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			134.360	6.263	3.045	2827.783	22.617	11.285	3.424	817.688	716.961	-2610.309	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			119.046	4.205	1.536	2213.417	17.807	17.392	6.989	483.583	473.619	-2107.379	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			161.801	2.264	4.685	2499.008	13.193	3.174	9.926	235.333	519.529	-2433.054	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			146.729	6.998	5.198	2022.329	12.847	49.897	20.047	185.246	409.743	-1971.702	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			136.963	5.750	5.006	2457.828	11.978	23.154	16.670	282.007	425.046	-2404.314	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			145.832	4.910	3.921	2374.795	17.125	16.728	7.945	576.953	395.128	-2269.504	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			145.223	4.535	3.130	2261.158	17.434	15.377	3.170	612.843	288.769	-2157.284	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			189.456	6.285	2.788	2234.587	26.519	29.296	16.591	962.806	261.673	-1999.478	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			168.399	10.021	2.594	2387.571	18.293	48.345	1.512	734.264	149.809	-2266.916	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9207	   5.1201			132.437	4.961	4.068	2437.472	16.553	12.807	3.007	672.118	174.628	-2336.457	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	1	AD	Passing			
MNCB273_L418.avi	   9257	   5.1479				2.220	4.761	1689.121	8.602			186.830	180.515	-1669.023	MNCB273	Molly											Caesionidae	Pterocaesio	digramma	37346050	10	AD	Passing			
MNCB273_L418.avi	  11204	   6.2307				3.298	10.103	2002.553	23.112			586.120	-512.231	-1845.075	MNCB273	Molly											Serranidae	Plectropomus	spp		1	AD	Passing			
MNCB273_L418.avi	  11204	   6.2307				1.630	0.720	1406.204	11.044			-178.885	210.030	-1378.875	MNCB273	Molly											Serranidae	Plectropomus	spp		1	AD	Passing			
MNCB273_L418.avi	  14855	   8.2610			573.232	1.693	6.526	1513.766	5.564	17.548	47.645	47.999	138.702	-1506.634	MNCB273	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB273_L418.avi	  14940	   8.3083			453.452	2.699	1.694	1752.031	11.765	20.352	29.874	-242.031	262.742	-1715.226	MNCB273	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB273_L418.avi	  14940	   8.3083			422.830	2.927	1.530	1565.491	21.170	30.269	28.989	529.382	198.427	-1459.844	MNCB273	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB273_L418.avi	  14970	   8.3250			296.422	4.738	3.858	1826.800	13.293	36.733	10.799	4.580	419.997	-1777.858	MNCB273	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB273_L418.avi	  14980	   8.3306				2.108	3.129	1620.374	12.912			320.027	179.225	-1578.313	MNCB273	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB273_L418.avi	  14980	   8.3306				2.511	2.269	1767.636	21.162			635.207	71.336	-1648.017	MNCB273	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB273_L418.avi	  14980	   8.3306				1.852	13.614	1480.245	21.308			385.319	-366.680	-1381.377	MNCB273	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB273_L418.avi	  15010	   8.3472			431.126	4.401	2.909	1908.161	23.137	37.528	38.306	656.947	-361.395	-1754.677	MNCB273	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB273_L418.avi	  15028	   8.3572			430.559	7.468	13.280	2472.168	22.497	28.981	19.953	879.712	-347.757	-2284.029	MNCB273	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB273_L418.avi	  16494	   9.1725			294.383	1.962	1.642	1408.271	16.681	21.021	23.058	-293.636	277.803	-1349.011	MNCB273	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	AD	Passing			
MNCB273_L418.avi	  16664	   9.2670			323.003	1.419	1.842	1250.051	13.781	20.259	37.601	-82.026	286.262	-1214.064	MNCB273	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	AD	Passing			
MNCB273_L418.avi	  16689	   9.2809			253.846	1.920	3.377	1365.945	19.108	21.258	16.573	338.015	292.702	-1290.688	MNCB273	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	AD	Passing			
MNCB273_L418.avi	  17438	   9.6975				6.921	4.136	2979.638	22.580			1086.853	-340.098	-2753.421	MNCB273	Molly											Labridae	Choerodon	schoenleinii	37384010	1	AD	Passing			
MNCB273_L418.avi	  22363	  12.4363			202.354	4.346	3.294	2262.819	21.988	8.478	20.583	805.872	261.509	-2098.221	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22363	  12.4363			140.491	6.526	2.325	2377.906	19.415	28.585	25.004	765.545	196.751	-2242.692	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22363	  12.4363			176.398	4.783	1.257	2221.425	26.233	17.088	31.627	980.535	52.212	-1992.625	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22363	  12.4363			139.423	5.081	4.808	2312.191	22.344	19.323	31.214	872.488	106.885	-2138.590	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22363	  12.4363			152.076	4.558	2.644	2286.703	24.363	5.761	26.894	942.291	43.473	-2083.077	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22393	  12.4530			136.147	6.086	1.675	2133.245	20.418	39.055	29.366	691.031	276.284	-1999.219	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22393	  12.4530			134.786	5.676	1.062	2196.090	21.814	43.522	44.714	783.109	229.559	-2038.836	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22393	  12.4530			184.466	5.636	3.327	1988.485	26.176	62.282	41.783	797.767	364.736	-1784.547	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22393	  12.4530			262.115	12.254	7.333	2437.482	19.737	66.350	6.600	799.465	-196.083	-2294.281	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22413	  12.4641			126.499	4.695	5.754	1871.670	24.091	44.718	35.751	753.143	128.261	-1708.647	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22413	  12.4641			182.659	9.235	3.697	2727.201	21.249	28.117	9.267	949.325	-275.123	-2541.794	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22421	  12.4686			141.316	7.130	2.911	2027.652	24.370	53.101	13.427	833.770	69.491	-1846.990	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22421	  12.4686			124.450	5.763	1.943	1909.769	20.208	45.365	20.956	654.448	83.003	-1792.212	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22421	  12.4686			183.744	8.376	1.961	2143.053	18.292	77.528	35.176	651.164	168.576	-2034.759	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22421	  12.4686			184.240	9.216	8.032	2701.443	19.409	28.840	0.947	855.990	-270.526	-2547.919	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22421	  12.4686				3.903	5.253	2272.466	12.554			483.986	112.496	-2217.477	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	5	AD	Passing			
MNCB273_L418.avi	  22433	  12.4753			185.875	6.552	3.255	1843.730	24.353	63.555	0.897	674.603	350.616	-1679.678	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22433	  12.4753			114.669	7.082	3.934	2073.343	19.902	45.116	11.750	703.391	58.045	-1949.519	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22433	  12.4753			104.779	7.029	1.559	1983.575	15.365	52.646	19.412	522.085	60.606	-1912.675	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22468	  12.4947			138.113	7.818	3.619	2348.842	21.776	45.359	31.258	753.882	436.943	-2181.238	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  22468	  12.4947			171.844	7.702	2.426	2055.677	13.322	54.895	20.885	375.199	289.155	-2000.356	MNCB273	Molly											Caesionidae	Pterocaesio	tile	37346063	1	AD	Passing			
MNCB273_L418.avi	  23581	  13.1137				0.689	0.110	849.889	23.787			-310.145	-141.125	-778.592	MNCB273	Molly											Gobiidae		sp10		2	AD	Passing			
MNCB273_L418.avi	  29930	  16.6444			134.151	2.424	12.321	1904.161	13.541	9.013	22.971	433.256	-105.186	-1851.230	MNCB273	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	1	AD	Passing			
MNCB273_L418.avi	  29954	  16.6578				2.302	2.167	1659.400	18.431			-368.037	383.722	-1571.914	MNCB273	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	1	AD	Passing			
MNCB273_L418.avi	  32646	  18.1548			314.957	4.895	3.528	1655.906	9.519	50.812	22.133	198.215	188.959	-1633.104	MNCB273	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing			
MNCB273_L418.avi	  32771	  18.2243			287.202	12.818	4.434	2854.217	26.701	45.103	7.081	1224.128	-382.436	-2549.864	MNCB273	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing			
MNCB273_L418.avi	  36375	  20.2286			229.995	2.094	1.199	1201.938	15.411	40.126	28.714	257.004	189.655	-1158.721	MNCB273	Molly											Lutjanidae	Lutjanus	russellii	37346065	1	AD	Passing			
MNCB273_L418.avi	  36404	  20.2447			248.931	2.766	2.278	1229.039	19.738	54.467	19.482	414.036	29.219	-1156.830	MNCB273	Molly											Lutjanidae	Lutjanus	russellii	37346065	1	AD	Passing			
MNCB273_L418.avi	  42168	  23.4501			129.173	2.016	3.083	1501.030	10.942	25.121	42.943	172.476	226.785	-1473.741	MNCB273	Molly											Pomacentridae	Dascyllus	trimaculatus	37372075	1	AD	Passing			
MNCB273_L418.avi	  42168	  23.4501				2.062	0.028	1564.960	18.227			-354.598	346.749	-1484.293	MNCB273	Molly											Pomacentridae	Dascyllus	trimaculatus	37372075	3	AD	Passing			
MNCB273_L418.avi	  47100	  26.1929			226.604	6.723	7.605	2287.963	18.634	30.788	13.982	707.236	185.069	-2168.027	MNCB273	Molly											Acanthuridae	Naso	annulatus	37437024	1	AD	Passing			
MNCB273_L418.avi	  47647	  26.4971			285.707	12.874	7.050	2727.410	13.780	48.050	6.328	-172.881	626.229	-2648.909	MNCB273	Molly											Caesionidae	Caesio	cuning	37346018	1	AD	Passing			
MNCB273_L418.avi	  59106	  32.8695			281.388	2.675	19.976	1855.777	21.372	0.137	16.760	591.796	-327.334	-1728.160	MNCB273	Molly											Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
MNCB273_L418.avi	  60547	  33.6709			203.424	3.121	9.925	1918.654	14.745	21.149	32.249	216.901	437.518	-1855.470	MNCB273	Molly											Acanthuridae	Naso	brevirostris	37437026	1	AD	Passing			
MNCB273_L418.avi	  60548	  33.6714			266.975	6.082	5.342	2344.920	26.267	16.401	7.676	1025.385	159.659	-2102.795	MNCB273	Molly											Acanthuridae	Naso	brevirostris	37437026	1	AD	Passing			
MNCB273_L418.avi	  60548	  33.6714			216.185	2.099	4.653	1934.708	11.944	4.749	2.796	340.176	211.215	-1892.819	MNCB273	Molly											Acanthuridae	Naso	brevirostris	37437026	1	AD	Passing			
MNCB273_L418.avi	  61076	  33.9651			239.762	3.467	1.387	1505.754	10.126	45.922	32.317	254.121	74.215	-1482.299	MNCB273	Molly											Lutjanidae	Lutjanus	fulviflamma	37346034	1	AD	Passing			
MNCB273_L418.avi	  61147	  34.0046			224.593	1.617	1.405	1478.165	8.294	19.157	44.945	193.844	88.842	-1462.704	MNCB273	Molly											Lutjanidae	Lutjanus	fulviflamma	37346034	1	AD	Passing			
MNCB273_L418.avi	  63281	  35.1913			171.324	4.310	7.854	1816.677	24.367	29.427	9.163	724.855	190.721	-1654.849	MNCB273	Molly											Chaetodontidae	Chaetodon	auriga	37365019	1	AD	Passing			
MNCB273_L418.avi	  71134	  39.5584			204.930	18.463	11.464	3209.161	28.793	66.033	9.088	1367.752	-720.004	-2812.395	MNCB273	Molly											Balistidae	Sufflamen	chrysopterum	37465079	1	AD	Passing			
MNCB273_L418.avi	  75077	  41.7512				2.926	1.247	1984.007	6.084			-85.182	204.608	-1971.589	MNCB273	Molly											Serranidae	Epinephelus	bilobatus	37311062	2	AD	Passing			
MNCB273_L418.avi	  75542	  42.0098			354.727	16.486	9.920	3130.181	19.594	47.339	12.051	1008.280	291.986	-2948.923	MNCB273	Molly											Pomacanthidae	Pomacanthus	sexstriatus	37365010	1	AD	Passing			
MNCB273_L418.avi	  75745	  42.1227			278.498	1.704	5.782	1509.238	16.287	13.961	38.560	-242.661	346.811	-1448.667	MNCB273	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB273_L418.avi	  80998	  45.0439				1.966	4.995	1522.300	19.568			-327.309	399.913	-1431.899	MNCB273	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	AD	Passing			
MNCB273_L418.avi	  82245	  45.7374				0.704	0.004	858.302	20.784			-274.536	-126.840	-803.259	MNCB273	Molly											Labridae	Labroides	dimidiatus	37384028	1	AD	Passing			
MNCB273_L418.avi	  82385	  45.8153			238.803	3.397	13.657	2148.103	19.255	3.078	23.138	677.984	205.306	-2027.938	MNCB273	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
MNCB273_L418.avi	  82392	  45.8192			214.340	1.174	16.534	1610.600	13.913	2.333	18.441	-52.522	383.696	-1563.346	MNCB273	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
MNCB273_L418.avi	  87501	  48.6603				1.469	0.062	1294.995	20.763			-356.394	296.951	-1209.055	MNCB273	Molly											Labridae	Thalassoma	lunare	37384167	2	AD	Passing			
MNCB273_L418.avi	  87535	  48.6792			117.487	1.140	1.026	1080.548	8.812	20.728	24.842	20.020	164.309	-1067.794	MNCB273	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB273_L418.avi	  87840	  48.8488			618.944	9.799	7.981	3196.111	23.732	7.071	2.214	1277.768	148.075	-2925.834	MNCB273	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
MNCB273_L418.avi	  92935	  51.6822			262.471	1.741	2.564	1477.392	21.183	0.761	26.864	487.892	216.692	-1377.567	MNCB273	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
MNCB273_L418.avi	  92980	  51.7073			223.369	1.665	2.632	1473.161	14.046	15.807	25.116	-108.369	340.708	-1429.117	MNCB273	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
MNCB273_L418.avi	  92980	  51.7073			282.520	4.604	5.250	1791.323	15.297	39.226	18.711	96.610	462.615	-1727.857	MNCB273	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
